movieId,title,runtime,poster,year,genre,director,language,genre_name,language_name,runtime_name,rating_1,rating_2,cast,soup
5324,Life or Something Like It,103,https://image.tmdb.org/t/p/w500//b9lUSfCjv8jjNRSsmk65HEV1Pv3.jpg,2002,3,Stephen Herek,1,Comedy,English,1h 43min,4.0,4.0,Angelina Jolie, angelinajolie edwardburns tonyshalhoub stephenherek stephenherek stephenherek comedy drama romance regencyenterprises epsilonmotionpictures davisentertainment
5325,Dogtown and Z-Boys,91,https://image.tmdb.org/t/p/w500//eb02dpopuAhuThf7nXAAwKtAF88.jpg,2001,6,Stacy Peralta,1,Others,English,1h 31min,4.7,3.9,Sean Penn,skateboarding independentfilm seanpenn jayadams henryrollins stacyperalta stacyperalta stacyperalta documentary agiorsiproductions vansoffthewall
5329,Salton Sea,103,https://image.tmdb.org/t/p/w500//i3InMSlLUNBEdQTKazMdyVP1ryX.jpg,2002,5,D.J. Caruso,1,Drama,English,1h 43min,4.6,4.0,Val Kilmer,dualidentity identity warondrugs valkilmer vincentd'onofrio adamgoldberg d.j.caruso d.j.caruso d.j.caruso drama mystery thriller castlerockentertainment darkwoodsproductions
5348,Hollywood Ending,112,https://image.tmdb.org/t/p/w500//eL0djMbnJ9HV3hMb7pZlR9gabiX.jpg,2002,3,Woody Allen,1,Comedy,English,1h 52min,3.5,3.5,Woody Allen,filmdirector woodyallen georgehamilton téaleoni woodyallen woodyallen woodyallen comedy drama dreamworksskg
5361,White Fang,107,https://image.tmdb.org/t/p/w500//27wg0rVZW8hX7nWeHCwTf9DygGc.jpg,1991,1,Randal Kleiser,1,Action,English,1h 47min,3.5,3.5,Klaus Maria Brandauer,basedonnovel gold treasure klausmariabrandauer ethanhawke seymourcassel randalkleiser randalkleiser randalkleiser action adventure drama waltdisneypictures silverscreenpartnersiv hybridproductionsinc.
5363,The New Guy,88,https://image.tmdb.org/t/p/w500//aekXSzkn3zry6aummMl7AU4rSa8.jpg,2002,3,Ed Decter,1,Comedy,English,1h 28min,1.0,1.0,DJ Qualls,prison dualidentity identity djqualls elizadushku zooeydeschanel eddecter eddecter eddecter comedy family revolutionstudios frontierpictures bedlampictures
5364,Unfaithful,124,https://image.tmdb.org/t/p/w500//bjiHEhuiwhIygzjczbTPAA07cGc.jpg,2002,6,Adrian Lyne,1,Others,English,2h 4min,4.2,3.6,Richard Gere,adultery infidelity eroticism richardgere dianelane oliviermartinez adrianlyne adrianlyne adrianlyne thriller drama regencyenterprises fox2000pictures epsilonmotionpictures
5367,My Beautiful Laundrette,97,https://image.tmdb.org/t/p/w500//hfGWxrtbRnxg19ouEYBtQKtMZcN.jpg,1985,6,Stephen Frears,1,Others,English,1h 37min,4.9,4.2,Gordon Warnecke,londonengland gay immigration gordonwarnecke danielday-lewis roshanseth stephenfrears stephenfrears stephenfrears romance drama comedy channelfourfilms workingtitlefilms safproductions
5377,About a Boy,101,https://image.tmdb.org/t/p/w500//qoZ1bD0q9EFqcNiEYbEigsRcNCt.jpg,2002,5,Chris Weitz,1,Drama,English,1h 41min,4.2,3.9,Hugh Grant,londonengland rockandroll singleparent hughgrant nicholashoult tonicollette chrisweitz chrisweitz chrisweitz drama comedy romance universalpictures
5379,The Believer,98,https://image.tmdb.org/t/p/w500//6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg,2001,5,Henry Bean,1,Drama,English,1h 38min,4.9,4.6,Ryan Gosling,bomb jewry worldwarii ryangosling summerphoenix theresarussell henrybean henrybean henrybean drama fullerfilms sevenartspictures
5380,The Importance of Being Earnest,97,https://image.tmdb.org/t/p/w500//5GAXuGw1EijfgmlZJgUEOOdV4Za.jpg,2002,3,Oliver Parker,1,Comedy,English,1h 37min,4.8,4.2,Rupert Everett,newlove countryhouse ruperteverett colinfirth reesewitherspoon oliverparker oliverparker oliverparker comedy drama history ealingstudios
5385,The Last Waltz,117,https://image.tmdb.org/t/p/w500//5EBPjgYBjnYNz8twqi8CLZ9QiFT.jpg,1978,6,Martin Scorsese,1,Others,English,1h 57min,4.5,4.0,Robbie Robertson,1970s music robbierobertson rickdanko levonhelm martinscorsese martinscorsese martinscorsese documentary music fmproductions lastwaltzinc.
5387,Enough,114,https://image.tmdb.org/t/p/w500//4glaIcIRw0IVmQKWYVK6CIo0zaU.jpg,2002,5,Michael Apted,1,Drama,English,1h 54min,4.1,3.5,Jennifer Lopez,waitress wifehusbandrelationship violenthusband jenniferlopez billycampbell juliettelewis michaelapted michaelapted michaelapted drama thriller winklerfilms
5389,Spirit: Stallion of the Cimarron,83,https://image.tmdb.org/t/p/w500//cUgYrz4twiJ3QgVGpRfey984NIB.jpg,2002,6,Kelly Asbury,1,Others,English,1h 23min,4.1,3.4,Matt Damon,humanbeing freedom mustang mattdamon jamescromwell danielstudi kellyasbury kellyasbury kellyasbury western animation adventure dreamworksskg dreamworksanimation
5391,Thirteen Conversations About One Thing,104,https://image.tmdb.org/t/p/w500//mb3mEfzAudrPpQIxRzpLM12aiMV.jpg,2001,5,Jill Sprecher,1,Drama,English,1h 44min,4.8,4.2,John Turturro,independentfilm womandirector johnturturro cleaduvall matthewmcconaughey jillsprecher jillsprecher jillsprecher drama 
5400,The Sum of All Fears,124,https://image.tmdb.org/t/p/w500//3E4LW4bjRhEMDeeXeIsmkJ94v8K.jpg,2002,6,Phil Alden Robinson,1,Others,English,2h 4min,3.6,3.3,Ben Affleck,cia terrorist atomicbomb benaffleck morganfreeman jamescromwell philaldenrobinson philaldenrobinson philaldenrobinson thriller action drama paramountpictures maceneufeldproductions mfpmunichfilmpartnersgmbh&companyi.produktionskg
5401,Undercover Brother,86,https://image.tmdb.org/t/p/w500//93RGRbodTcLYbkTXbx4QhvRqZUZ.jpg,2002,1,Malcolm D. Lee,1,Action,English,1h 26min,4.3,3.7,Eddie Griffin,usapresident doublelife policyandorganisations eddiegriffin chriskattan deniserichards malcolmd.lee malcolmd.lee malcolmd.lee action comedy universalpictures
5410,Silent Running,89,https://image.tmdb.org/t/p/w500//uWoj7EfHBprcssXUzCCWeI383Tx.jpg,1972,6,Douglas Trumbull,1,Others,English,1h 29min,1.5,1.5,Bruce Dern,spacemarine brucedern cliffpotts ronrifkin douglastrumbull douglastrumbull douglastrumbull adventure drama sciencefiction universalpictures trumbull/gruskoffproductions
5414,Bad Company,116,https://image.tmdb.org/t/p/w500//umu141mcfIEhRLgyQp7TWlGJFW.jpg,2002,1,Joel Schumacher,1,Action,English,1h 56min,4.7,3.8,Anthony Hopkins,ambush cia assassin anthonyhopkins chrisrock peterstormare joelschumacher joelschumacher joelschumacher action adventure comedy jerrybruckheimerfilms touchstonepictures stillkingfilms
5415,Divine Secrets of the Ya-Ya Sisterhood,116,https://image.tmdb.org/t/p/w500//hI05FJ8wgPROHQgLtfJ4ZuH3l4b.jpg,2002,3,Callie Khouri,1,Comedy,English,1h 56min,4.1,3.6,Sandra Bullock,secretsociety marriage sandrabullock ellenburstyn fionnulaflanagan calliekhouri calliekhouri calliekhouri comedy drama romance allgirlproductions gaylordproductions
5419,Scooby-Doo,88,https://image.tmdb.org/t/p/w500//5aL71e0XBgHZ6zdWcWeuEhwD2Gw.jpg,2002,6,Raja Gosnell,1,Others,English,1h 28min,2.9,2.3,Freddie Prinze Jr.,voodoo freddieprinzejr. sarahmichellegellar matthewlillard rajagosnell rajagosnell rajagosnell mystery adventure comedy atlasentertainment mosaicmediagroup warnerbros.
5420,Windtalkers,134,https://image.tmdb.org/t/p/w500//3ZFSVEb5RFRqYZxOfNxwjrTdJPO.jpg,2002,5,John Woo,1,Drama,English,2h 14min,3.5,2.9,Nicolas Cage,japan worldwarii radiotransmission nicolascage adambeach peterstormare johnwoo johnwoo johnwoo drama action history lionrockproductions metro-goldwyn-mayer(mgm)
5421,The Dangerous Lives of Altar Boys,104,https://image.tmdb.org/t/p/w500//4uTWXZ2Rvizl3ycMHtODfRjks4W.jpg,2002,3,Peter Care,1,Comedy,English,1h 44min,4.2,3.8,Emile Hirsch,independentfilm emilehirsch kieranculkin jodiefoster petercare petercare petercare comedy drama eggpictures trilogyentertainmentgroup initialentertainmentgroup(ieg)
5440,She Wore a Yellow Ribbon,103,https://image.tmdb.org/t/p/w500//u6vBfRXAUfoNfQ7RT2vDBP71XUe.jpg,1949,6,John Ford,1,Others,English,1h 43min,4.5,4.5,John Wayne,captain retirement johnwayne joannedru johnagar johnford johnford johnford western rkoradiopictures
5443,Juwanna Mann,91,https://image.tmdb.org/t/p/w500//hEXQyhJMuqmyZhaPNUGgtm5c8av.jpg,2002,3,Jesse Vaughan,1,Comedy,English,1h 31min,2.0,2.0,"Miguel A. Núñez, Jr.","sport basketball beautifulwoman miguela.núñez,jr. vivicaa.fox kevinpollak jessevaughan jessevaughan jessevaughan comedy drama warnerbros. morgancreekproductions"
5446,Rabbit-Proof Fence,94,https://image.tmdb.org/t/p/w500//mHnGyTMwzLFEhZOKqs7kAOACKbe.jpg,2002,6,Phillip Noyce,1,Others,English,1h 34min,5.0,4.5,Everlyn Sampi,childabuse sistersisterrelationship prosecution everlynsampi tiannasansbury lauramonaghan phillipnoyce phillipnoyce phillipnoyce adventure drama action showtimeaustralia australianfilmfinancecorporation(affc) rumbalarafilms
5447,Sunshine State,141,https://image.tmdb.org/t/p/w500//8OsgdG53vzF5uC8pCE61SA1tiNF.jpg,2002,5,John Sayles,1,Drama,English,2h 21min,3.9,3.4,Alan King,independentfilm alanking angelabassett timothyhutton johnsayles johnsayles johnsayles drama 
5448,Hey Arnold! The Movie,76,https://image.tmdb.org/t/p/w500//etxcq4qiFNi5p0q71APw8MNzPPT.jpg,2002,4,Tuck Tucker,1,Animation,English,1h 16min,2.5,2.5,Spencer Klein, spencerklein francescasmith jamilwalkersmith tucktucker tucktucker tucktucker animation family paramountpictures nickelodeonmovies nickelodeonanimationstudios
5449,Mr. Deeds,96,https://image.tmdb.org/t/p/w500//pX0oAJ27acWEHoI7lmmQpoBmdv4.jpg,2002,3,Steven Brill,1,Comedy,English,1h 36min,3.5,3.0,Adam Sandler,loveletter adamsandler winonaryder johnturturro stevenbrill stevenbrill stevenbrill comedy romance newlinecinema columbiapicturescorporation outoftheblue...entertainment
5450,Lovely & Amazing,91,https://image.tmdb.org/t/p/w500//q037kF34JCHKeoVSNVrv21Tj6Im.jpg,2001,3,Nicole Holofcener,1,Comedy,English,1h 31min,2.5,2.5,Catherine Keener,womandirector catherinekeener brendablethyn emilymortimer nicoleholofcener nicoleholofcener nicoleholofcener comedy drama romance 
5458,Like Mike,99,https://image.tmdb.org/t/p/w500//xXON2phPAvkLrRZfDate14ATk6J.jpg,2002,3,John Schultz,1,Comedy,English,1h 39min,1.6,1.1,Shad Moss,bet lightning sportsteam shadmoss morrischestnut jonathanlipnicki johnschultz johnschultz johnschultz comedy drama family twentiethcenturyfoxfilmcorporation josephsonentertainment nbaentertainment
5462,The Crocodile Hunter: Collision Course,90,https://image.tmdb.org/t/p/w500//gfgvfuce0SqF1IolIJYYBxteof0.jpg,2002,6,John Stainton,1,Others,English,1h 30min,2.3,1.8,Steve Irwin,crocodile steveirwin terriirwin magdaszubanski johnstainton johnstainton johnstainton family action adventure cheyenneenterprises discoverychannelpictures metro-goldwyn-mayer(mgm)
5463,Reign of Fire,101,https://image.tmdb.org/t/p/w500//vZVXCj3jXzIPJUHLaQohzt2uTM3.jpg,2002,6,Rob Bowman,1,Others,English,1h 41min,3.7,3.1,Christian Bale,dragon christianbale matthewmcconaughey izabellascorupco robbowman robbowman robbowman adventure action fantasy thezanuckcompany spyglassentertainment world2000entertainment
5478,Eight Legged Freaks,99,https://image.tmdb.org/t/p/w500//1hf7x6WmyXtL1MlY4eSlTbZ8Nzu.jpg,2002,1,Ellory Elkayem,1,Action,English,1h 39min,3.2,2.7,David Arquette, davidarquette kariwuhrer scottterra elloryelkayem elloryelkayem elloryelkayem action comedy horror villageroadshowpictures npventertainment centropolisentertainment
5479,K-19: The Widowmaker,138,https://image.tmdb.org/t/p/w500//ji7YWKx40TM8YexbRqfJZKMhQY3.jpg,2002,5,Kathryn Bigelow,1,Drama,English,2h 18min,4.0,3.3,Harrison Ford,submarine sovietunion harrisonford liamneeson petersarsgaard kathrynbigelow kathrynbigelow kathrynbigelow drama history thriller paramountpictures intermediafilms nationalgeographicsociety
5480,Stuart Little 2,78,https://image.tmdb.org/t/p/w500//hjfeMLWqJY44mqqJKZSa6jx4Y1j.jpg,2002,6,Rob Minkoff,1,Others,English,1h 18min,4.0,3.2,Michael J. Fox,mouse bird michaelj.fox geenadavis hughlaurie robminkoff robminkoff robminkoff family adventure animation columbiapictures sonypicturesentertainment
5501,The Master of Disguise,80,https://image.tmdb.org/t/p/w500//JFKuKJeHHFFVb0ubpkPIXmkIOg.jpg,2002,3,Perry Andelin Blake,1,Comedy,English,1h 20min,3.0,3.0,Dana Carvey,aftercreditsstinger duringcreditsstinger danacarvey brentspiner jenniferesposito perryandelinblake perryandelinblake perryandelinblake comedy family columbiapictures revolutionstudios happymadisonproductions
5504,Spy Kids 2: The Island of Lost Dreams,100,https://image.tmdb.org/t/p/w500//A6gkSQVkbUiSCq7C9kexlJF8GdI.jpg,2002,1,Robert Rodriguez,1,Action,English,1h 40min,2.8,2.0,Antonio Banderas,spy experiment island antoniobanderas carlagugino alexapenavega robertrodriguez robertrodriguez robertrodriguez action adventure family dimensionfilms
5505,The Good Girl,93,https://image.tmdb.org/t/p/w500//21AacCArwM5hQ8fYPRA0WKZviiN.jpg,2002,5,Miguel Arteta,1,Drama,English,1h 33min,4.4,3.9,Jennifer Aniston,suicide sex jealousy jenniferaniston jakegyllenhaal zooeydeschanel miguelarteta miguelarteta miguelarteta drama comedy romance foxsearchlightpictures hungryeyelowlandpicturesb.v. flandecocofilms
5506,Blood Work,110,https://image.tmdb.org/t/p/w500//Adcf6CLdUSW5uBDbnDrFvPaTbfu.jpg,2002,6,Clint Eastwood,1,Others,English,1h 50min,4.1,3.6,Clint Eastwood,heart investigation clinteastwood jeffdaniels anjelicahuston clinteastwood clinteastwood clinteastwood crime drama mystery malpasoproductions warnerbros.
5523,The Adventures of Pluto Nash,95,https://image.tmdb.org/t/p/w500//96vvhLWWDosS1zRrfQ6XEGAzByL.jpg,2002,1,Ron Underwood,1,Action,English,1h 35min,2.8,2.0,Eddie Murphy,moon casino bar eddiemurphy randyquaid rosariodawson ronunderwood ronunderwood ronunderwood action comedy sciencefiction villageroadshowpictures castlerockentertainment npventertainment
5524,Blue Crush,104,https://image.tmdb.org/t/p/w500//e9XfVfzHwPiGFcUkfhYX3qwz7Lb.jpg,2002,6,John Stockwell,1,Others,English,1h 44min,3.8,3.3,Kate Bosworth,sea surfer hawaii katebosworth matthewdavis michellerodriguez johnstockwell johnstockwell johnstockwell adventure imagineentertainment mikonaproductionsgmbh&co.kg universalpictures
5528,One Hour Photo,96,https://image.tmdb.org/t/p/w500//fuSIN3Nq6dmaA8LZSkASpQueFO1.jpg,2002,2,Mark Romanek,1,Horror,English,1h 36min,4.1,3.5,Robin Williams,sexualabuse hotelroom cheating robinwilliams connienielsen michaelvartan markromanek markromanek markromanek horror thriller foxsearchlightpictures catch23entertainment
5531,Undisputed,96,https://image.tmdb.org/t/p/w500//7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,2002,1,Walter Hill,1,Action,English,1h 36min,2.5,2.5,Wesley Snipes,sport wesleysnipes vingrhames peterfalk walterhill walterhill walterhill action adventure drama miramaxfilms amenrafilms
5556,FearDotCom,101,https://image.tmdb.org/t/p/w500//phcd5AJvA1S45JMKYoNLhTzFwsE.jpg,2002,2,William Malone,1,Horror,English,1h 41min,1.0,1.0,Stephen Dorff,raceagainsttime psychopath stephendorff nataschamcelhone stephenrea williammalone williammalone williammalone horror thriller milagrofilms franchisepictures dorofictionfilm
5564,Swimfan,84,https://image.tmdb.org/t/p/w500//mOAiqOivdVecMu0yhumN6pzDWmo.jpg,2002,5,John Polson,1,Drama,English,1h 24min,2.6,1.8,Jesse Bradford,competition coma infidelity jessebradford erikachristensen shiriappleby johnpolson johnpolson johnpolson drama thriller twentiethcenturyfoxfilmcorporation greenestreetfilms cobaltmediagroup
5572,Barbershop,102,https://image.tmdb.org/t/p/w500//yeV2H5dJmaR4XmNNG6q3ikV8a8y.jpg,2002,3,Tim Story,1,Comedy,English,1h 42min,3.6,2.9,Ice Cube,hairdresser shop neighbor icecube anthonyanderson cedrictheentertainer timstory timstory timstory comedy drama metro-goldwyn-mayer(mgm)
5573,Stealing Harvard,85,https://image.tmdb.org/t/p/w500//fVehnhfOw5rBVikhWvHCVihPyG9.jpg,2002,1,Bruce McCulloch,1,Action,English,1h 25min,2.5,2.5,Jason Lee,robbery fool studies jasonlee tomgreen lesliemann brucemcculloch brucemcculloch brucemcculloch action comedy drama columbiapictures imagineentertainment revolutionstudios
5575,Betty Fisher et autres histoires,103,https://image.tmdb.org/t/p/w500//hYMsIPY8APyppmc1wHztD3zLR0g.jpg,2001,5,Claude Miller,2,Drama,French,1h 43min,1.0,1.0,Sandrine Kiberlain, sandrinekiberlain nicolegarcia mathildeseigner claudemiller claudemiller claudemiller drama thriller crime 
5577,Igby Goes Down,97,https://image.tmdb.org/t/p/w500//f53JBgzYESamcYT3LkUeeoSXPgi.jpg,2002,3,Burr Steers,1,Comedy,English,1h 37min,4.0,3.6,Kieran Culkin,fathersonrelationship independentfilm kieranculkin clairedanes jeffgoldblum burrsteers burrsteers burrsteers comedy drama unitedartists
5609,Ballistic: Ecks vs. Sever,91,https://image.tmdb.org/t/p/w500//7Jcb486hN7hQRZTsb0RybFGeDOQ.jpg,2002,1,Wych Kaosayananda,1,Action,English,1h 31min,3.1,2.5,Antonio Banderas,lossoffamily antoniobanderas lucyliu gregghenry wychkaosayananda wychkaosayananda wychkaosayananda action adventure thriller epsilonmotionpictures franchisepictures danteentertainment
5611,The Four Feathers,132,https://image.tmdb.org/t/p/w500//bfmpeRr9LTXzBC2dpC89FE5uavK.jpg,2002,6,Shekhar Kapur,1,Others,English,2h 12min,4.1,3.5,Heath Ledger,islam sex loyalty heathledger wesbentley katehudson shekharkapur shekharkapur shekharkapur war adventure drama paramountpictures miramaxfilms martykatzproductions
5613,8 femmes,111,https://image.tmdb.org/t/p/w500//bJu4Gm7NQb2woPiIovrPD5jNWzf.jpg,2002,3,François Ozon,2,Comedy,French,1h 51min,3.9,3.2,Catherine Deneuve,upperclass women fathermurder catherinedeneuve isabellehuppert emmanuellebéart françoisozon françoisozon françoisozon comedy thriller music france2cinéma fidélitéproductions lestudiocanal+
5617,Secretary,104,https://image.tmdb.org/t/p/w500//mdRXSE7ho185SZlXj0JSwuecEd3.jpg,2002,3,Steven Shainberg,1,Comedy,English,1h 44min,4.1,3.6,James Spader,suicide clerk jamesspader maggiegyllenhaal jeremydavies stevenshainberg stevenshainberg stevenshainberg comedy drama romance sloughpond doubleafilms
5620,Sweet Home Alabama,108,https://image.tmdb.org/t/p/w500//698cbxq0SRwCdOPG5Bwi7JDk12d.jpg,2002,3,Andy Tennant,1,Comedy,English,1h 48min,4.1,3.3,Reese Witherspoon,newyork marriageproposal alabama reesewitherspoon joshlucas patrickdempsey andytennant andytennant andytennant comedy romance touchstonepictures
5621,The Tuxedo,98,https://image.tmdb.org/t/p/w500//2agrcNQRtgTsN5SbffC4H2BwYW2.jpg,2002,6,Kevin Donovan,1,Others,English,1h 38min,3.5,2.7,Jackie Chan,bomb intelligence chauffeur jackiechan jenniferlovehewitt jasonisaacs kevindonovan kevindonovan kevindonovan thriller action comedy dreamworksskg parkes+macdonaldimagenation bluetrainproductions
5625,Moonlight Mile,117,https://image.tmdb.org/t/p/w500//2euV4acuuf7HulTNVwkMYSZ6IOp.jpg,2002,6,Brad Silberling,1,Others,English,1h 57min,3.0,2.5,Jake Gyllenhaal, jakegyllenhaal dustinhoffman susansarandon bradsilberling bradsilberling bradsilberling romance drama punchproductions touchstonepictures hydeparkentertainment
5628,Wasabi,94,https://image.tmdb.org/t/p/w500//uBOCT5d9oZCMN3tFlPSQGx1SjAo.jpg,2001,5,Gérard Krawczyk,2,Drama,French,1h 34min,4.2,3.5,Jean Reno,handcuffs hitman loveletter jeanreno ryokohirosue michelmuller gérardkrawczyk gérardkrawczyk gérardkrawczyk drama action comedy canalplus tf1filmsproductions tobis
5629,Jonah: A VeggieTales Movie,82,https://image.tmdb.org/t/p/w500//6zoJurvGVOGRuOwbeDlosawMpqK.jpg,2002,1,Phil Vischer,1,Action,English,1h 22min,4.9,4.7,Phil Vischer, philvischer mikenawrocki timhodge philvischer philvischer philvischer action adventure animation bigideaproductions
5632,Bloody Sunday,107,https://image.tmdb.org/t/p/w500//oqdQMDJucR7R0ol0LFvzmqcDyEb.jpg,2002,1,Paul Greengrass,1,Action,English,1h 47min,4.6,4.6,James Nesbitt,northernireland independentfilm jamesnesbitt allangildea gerardcrossan paulgreengrass paulgreengrass paulgreengrass action adventure drama portmanentertainmentgroup bórdscannánnahéireann hell'skitchenfilms
5636,Welcome to Collinwood,86,https://image.tmdb.org/t/p/w500//bGrcgXSa8OwH9sJXEz5BYvIR04M.jpg,2002,3,Anthony Russo,1,Comedy,English,1h 26min,3.0,3.0,William H. Macy,remake heist williamh.macy isaiahwashington samrockwell anthonyrusso anthonyrusso anthonyrusso comedy sectioneight pandoracinema gaylordfilms
5666,The Rules of Attraction,110,https://image.tmdb.org/t/p/w500//uBYwzAtAI5GapABsHEKy49zG54f.jpg,2002,3,Roger Avary,1,Comedy,English,1h 50min,2.9,2.4,James Van Der Beek,lovetriangle independentfilm jamesvanderbeek shannynsossamon iansomerhalder rogeravary rogeravary rogeravary comedy drama romance kingsgatefilms
5667,Tuck Everlasting,90,https://image.tmdb.org/t/p/w500//9BXAC4uTHuD37hpiGOmhetqNgnO.jpg,2002,6,Jay Russell,1,Others,English,1h 30min,3.8,3.5,Alexis Bledel, alexisbledel williamhurt sissyspacek jayrussell jayrussell jayrussell fantasy drama sciencefiction waltdisneypictures
5668,White Oleander,109,https://image.tmdb.org/t/p/w500//i7S2E4vP5muqcMf0cqG9nfFu8OR.jpg,2002,5,Peter Kosminsky,1,Drama,English,1h 49min,4.3,3.6,Alison Lohman,poison prison lossoffamily alisonlohman michellepfeiffer colehauser peterkosminsky peterkosminsky peterkosminsky drama pandorafilmproduktion johnwellsproductions gaylordfilms
5669,Bowling for Columbine,120,https://image.tmdb.org/t/p/w500//nSoLDNbNraDszBT0gT2U0Azqof8.jpg,2002,6,Michael Moore,1,Others,English,2h 0min,4.6,4.2,Michael Moore,usa canada gun michaelmoore georgeh.w.bush georgew.bush michaelmoore michaelmoore michaelmoore documentary allianceatlantiscommunications timefilm-undtv-produktionsgmbh vifbabelsbergerfilmproduktiongmbh&co.zweitekg
5673,Punch-Drunk Love,95,https://image.tmdb.org/t/p/w500//ni98pJPeHlfaxWQ3XUD0Bm4r9mb.jpg,2002,3,Paul Thomas Anderson,1,Comedy,English,1h 35min,4.4,3.8,Adam Sandler,shyness brothersisterrelationship businessman adamsandler emilywatson philipseymourhoffman paulthomasanderson paulthomasanderson paulthomasanderson comedy drama romance columbiapictures newlinecinema ghoulardifilmcompany
5675,Swept Away,89,https://image.tmdb.org/t/p/w500//rAa3nTeDpwgLX6XxnT3wR86C5WE.jpg,2002,3,Guy Ritchie,1,Comedy,English,1h 29min,3.0,3.0,Madonna,adultery island shipwreck madonna adrianogiannini brucegreenwood guyritchie guyritchie guyritchie comedy romance screengems skafilms codis.p.a.
5677,Abandon,99,https://image.tmdb.org/t/p/w500//7zRmopB7pnveyhFaCRSMZMiGO0v.jpg,2002,5,Stephen Gaghan,1,Drama,English,1h 39min,3.0,3.0,Katie Holmes,alcohol detective dancer katieholmes benjaminbratt charliehunnam stephengaghan stephengaghan stephengaghan drama mystery thriller paramountpictures spyglassentertainment touchstonepictures
5678,The 51st State,93,https://image.tmdb.org/t/p/w500//ajzAIFigdM2r4ZsGVa7dB6LSxN7.jpg,2001,6,Ronny Yu,1,Others,English,1h 33min,2.0,2.0,Samuel L. Jackson, samuell.jackson robertcarlyle emilymortimer ronnyyu ronnyyu ronnyyu thriller action comedy filmcouncil allianceatlantiscommunications thefilmconsortium
5680,Auto Focus,104,https://image.tmdb.org/t/p/w500//mKg09w76HFvhGRWpcGszVwdQEsu.jpg,2002,5,Paul Schrader,1,Drama,English,1h 44min,4.4,3.9,Greg Kinnear,malenudity adultery basedonnovel gregkinnear willemdafoe ritawilson paulschrader paulschrader paulschrader drama crime sonypicturesclassics propagandafilms goodmachine
5685,Real Women Have Curves,86,https://image.tmdb.org/t/p/w500//4NNWf2uXJ1NFEQwkkaRgZoEEf43.jpg,2002,3,Patricia Cardoso,1,Comedy,English,1h 26min,3.5,3.5,America Ferrera,independentfilm womandirector americaferrera lupeontiveros ingridoliu patriciacardoso patriciacardoso patriciacardoso comedy drama 
5691,Jason Goes to Hell: The Final Friday,87,https://image.tmdb.org/t/p/w500//Aacq05foqiWdXqetFv02HBvMoJy.jpg,1993,6,Adam Marcus,1,Others,English,1h 27min,2.5,2.5,Kane Hodder,malenudity femalenudity waitress kanehodder johnd.lemay karikeegan adammarcus adammarcus adammarcus fantasy horror thriller newlinecinema seans.cunninghamfilms
5712,Blow Out,108,https://image.tmdb.org/t/p/w500//weMW1wLzeagP3tw6BfmYf1iL7dz.jpg,1981,5,Brian De Palma,1,Drama,English,1h 48min,4.2,3.7,John Travolta,audiotape hitman presidentialelection johntravolta nancyallen johnlithgow briandepalma briandepalma briandepalma drama mystery thriller cinema77
5745,The Four Seasons,107,https://image.tmdb.org/t/p/w500//sEd9SPu0QwzU7SBA9IlbWHpoxpz.jpg,1981,3,Alan Alda,1,Comedy,English,1h 47min,4.0,4.0,Alan Alda, alanalda carolburnett lencariou alanalda alanalda alanalda comedy drama romance universalpictures
5768,Modern Problems,89,https://image.tmdb.org/t/p/w500//aH21h3sMMN3r6d9I8VSBw28fW7V.jpg,1981,3,Ken Shapiro,1,Comedy,English,1h 29min,3.5,3.5,Chevy Chase, chevychase pattid'arbanville dabneycoleman kenshapiro kenshapiro kenshapiro comedy 
5784,Ghost Ship,91,https://image.tmdb.org/t/p/w500//fLb2tiGqUfVKdqo3BK9r0DIg9UH.jpg,2002,2,Steve Beck,1,Horror,English,1h 31min,3.4,2.6,Gabriel Byrne,cruise pilot ghostship gabrielbyrne juliannamargulies desmondharrington stevebeck stevebeck stevebeck horror mystery thriller villageroadshowpictures npventertainment darkcastleentertainment
5785,Jackass: The Movie,87,https://image.tmdb.org/t/p/w500//m6KzYeogP85u8JVNJfh21TEKAN6.jpg,2002,6,Jeff Tremaine,1,Others,English,1h 27min,4.1,3.6,Johnny Knoxville,disgust pain stunts johnnyknoxville bammargera steve-o jefftremaine jefftremaine jefftremaine documentary comedy paramountpictures mtvfilms dickhouseproductions
5788,All or Nothing,128,https://image.tmdb.org/t/p/w500//nt1qLr78e6f4iJOlel1WyVWZ7gL.jpg,2002,3,Mike Leigh,1,Comedy,English,2h 8min,1.0,1.0,James Corden, jamescorden timothyspall ruthsheen mikeleigh mikeleigh mikeleigh comedy drama lesfilmsalainsarde thinmanfilms
5791,Frida,123,https://image.tmdb.org/t/p/w500//6HfyXfIEywLa2HvcswKi44dDKxL.jpg,2002,5,Julie Taymor,1,Drama,English,2h 3min,4.9,4.3,Salma Hayek,painter loveofone'slife disabled salmahayek alfredmolina míamaestro julietaymor julietaymor julietaymor drama romance miramaxfilms lionsgatefilms ventanarosaproductions
5803,I Spy,97,https://image.tmdb.org/t/p/w500//pryC9quGaEWh6FUm1NaoA9ga2am.jpg,2002,1,Betty Thomas,1,Action,English,1h 37min,2.8,2.2,Eddie Murphy,budapest kidnapping boxer eddiemurphy owenwilson famkejanssen bettythomas bettythomas bettythomas action adventure comedy columbiapicturescorporation
