movieId,tmdbId,title,runtime,cast,imdb_link,poster,year,genre,director,soup,language,genre_name,language_name,runtime_name,score
3978,4958,The Legend of Bagger Vance,126,Matt Damon,http://www.imdb.com/title/tt146984,https://image.tmdb.org/t/p/w500//fsvWRwcE8bD7WHo7BeF8HqWLbIh.jpg,2000,6,Robert Redford,competition worldwari mattdamon brucemcgill charlizetheron robertredford robertredford robertredford fantasy drama dreamworksskg twentiethcenturyfoxfilmcorporation wildwoodenterprises,1,Others,English,2h 6min,
3979,9678,Little Nicky,90,Adam Sandler,http://www.imdb.com/title/tt185431,https://image.tmdb.org/t/p/w500//AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg,2000,3,Steven Brill,fathersonrelationship brothersisterrelationship mephisto adamsandler patriciaarquette harveykeitel stevenbrill stevenbrill stevenbrill comedy fantasy romance newlinecinema averypix happymadisonproductions,1,Comedy,English,1h 30min,
3980,11978,Men of Honor,129,Robert De Niro,http://www.imdb.com/title/tt203019,https://image.tmdb.org/t/p/w500//wNUAnXV1mzOOfvnVBIYsalkk078.jpg,2000,5,"George Tillman, Jr.","diving u.s.navy robertdeniro cubagoodingjr. charlizetheron georgetillman,jr. georgetillman,jr. georgetillman,jr. drama fox2000pictures",1,Drama,English,2h 9min,
3981,8870,Red Planet,106,Val Kilmer,http://www.imdb.com/title/tt199753,https://image.tmdb.org/t/p/w500//9mJUi7XGIAhAtzMxqPtE9uCLY2S.jpg,2000,6,Antony Hoffman,mars future astronaut valkilmer carrie-annemoss benjaminbratt antonyhoffman antonyhoffman antonyhoffman thriller action sciencefiction villageroadshowpictures npventertainment warnerbros.,1,Others,English,1h 46min,
3983,14295,You Can Count on Me,111,Laura Linney,http://www.imdb.com/title/tt203230,https://image.tmdb.org/t/p/w500//7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg,2000,5,Kenneth Lonergan,independentfilm lauralinney markruffalo matthewbroderick kennethlonergan kennethlonergan kennethlonergan drama romance cappaproductions hart-sharpentertainment crushentertainment,1,Drama,English,1h 51min,
3984,681,Diamonds Are Forever,120,Sean Connery,http://www.imdb.com/title/tt66995,https://image.tmdb.org/t/p/w500//uajiHcFX5sOhYB2tBuWkmizbtuU.jpg,1971,6,Guy Hamilton,spy fight secretorganization seanconnery jillst.john charlesgray guyhamilton guyhamilton guyhamilton adventure action thriller unitedartists eonproductions danjaq,1,Others,English,2h 0min,
3986,8452,The 6th Day,123,Arnold Schwarzenegger,http://www.imdb.com/title/tt216216,https://image.tmdb.org/t/p/w500//2iIQcICw4zxsm8qujCbsjVDxZyd.jpg,2000,6,Roger Spottiswoode,clone future murder arnoldschwarzenegger michaelrapaport tonygoldwyn rogerspottiswoode rogerspottiswoode rogerspottiswoode sciencefiction phoenixpictures,1,Others,English,2h 3min,
3990,16340,Rugrats in Paris: The Movie,78,E.G. Daily,http://www.imdb.com/title/tt213203,https://image.tmdb.org/t/p/w500//mIMfUE0UfbmzzIzVFmjji3oem7F.jpg,2000,6,Stig Bergqvist,paris invention e.g.daily susansarandon johnlithgow stigbergqvist stigbergqvist stigbergqvist adventure animation comedy paramountpictures nickelodeonmovies paramountanimation,5,Others,Others,1h 18min,
3991,10481,102 Dalmatians,100,Glenn Close,http://www.imdb.com/title/tt211181,https://image.tmdb.org/t/p/w500//dSxnIika9yWwTvEbpsmoGdeh65E.jpg,2000,3,Kevin Lima,londonengland prison releasefromprison glennclose ioangruffudd aliceevans kevinlima kevinlima kevinlima comedy family waltdisneypictures cruellaproductions,1,Comedy,English,1h 40min,
3993,10876,Quills,124,Geoffrey Rush,http://www.imdb.com/title/tt180073,https://image.tmdb.org/t/p/w500//aR0sUb5zOh7VgQ2fUn5Aeqv7VQE.jpg,2000,5,Philip Kaufman,asylum geoffreyrush katewinslet joaquinphoenix philipkaufman philipkaufman philipkaufman drama foxsearchlightpictures industryentertainment walrus&associates,1,Drama,English,2h 4min,
3998,11983,Proof of Life,135,Meg Ryan,http://www.imdb.com/title/tt228750,https://image.tmdb.org/t/p/w500//87rc1kf1t1oiOTGhjBLNYcAFA6c.jpg,2000,1,Taylor Hackford,hostage newlove suspense megryan russellcrowe davidmorse taylorhackford taylorhackford taylorhackford action adventure drama castlerockentertainment warnerbros.,1,Action,English,2h 15min,
3999,11678,Vertical Limit,124,Chris O'Donnell,http://www.imdb.com/title/tt190865,https://image.tmdb.org/t/p/w500//kpqQUEi8eAyYHMDFACf6YlnPIu7.jpg,2000,1,Martin Campbell,himalaya chriso'donnell robintunney billpaxton martincampbell martincampbell martincampbell action adventure thriller columbiapicturescorporation globalentertainmentproductionsgmbh&companymedienkg,1,Action,English,2h 4min,
4000,2669,The Bounty,132,Mel Gibson,http://www.imdb.com/title/tt86993,https://image.tmdb.org/t/p/w500//ibdhFsJuqfnCHZiqon4AaNNDCxv.jpg,1984,1,Roger Donaldson,femalenudity exoticisland mutiny melgibson anthonyhopkins laurenceolivier rogerdonaldson rogerdonaldson rogerdonaldson action drama history dinodelaurentiiscompany,1,Action,English,2h 12min,
4005,708,The Living Daylights,130,Timothy Dalton,http://www.imdb.com/title/tt93428,https://image.tmdb.org/t/p/w500//4qfEjHgXZSfWu6STDFhNVcgIexH.jpg,1987,1,John Glen,londonengland smugglingofarms prison timothydalton maryamd'abo jeroenkrabbé johnglen johnglen johnglen action adventure thriller unitedartists eonproductions,1,Action,English,2h 10min,
4007,10673,Wall Street,126,Charlie Sheen,http://www.imdb.com/title/tt94291,https://image.tmdb.org/t/p/w500//sOxr33wnRuKazR9ClHek73T8qnK.jpg,1987,6,Oliver Stone,power fraud broker charliesheen michaeldouglas martinsheen oliverstone oliverstone oliverstone crime drama twentiethcenturyfoxfilmcorporation,1,Others,English,2h 6min,
4008,2604,Born on the Fourth of July,145,Tom Cruise,http://www.imdb.com/title/tt96969,https://image.tmdb.org/t/p/w500//hFoRzZa9GnOuwD5X7QvuO8hNsVk.jpg,1989,5,Oliver Stone,vietnamveteran posttraumaticstressdisorder bar tomcruise raymondj.barry carolinekava oliverstone oliverstone oliverstone drama war universalpictures ixtlan,1,Drama,English,2h 25min,
4009,10132,Talk Radio,110,Eric Bogosian,http://www.imdb.com/title/tt96219,https://image.tmdb.org/t/p/w500//g5iv9gwAuNRAW0TGhbkhBVXeiuZ.jpg,1988,5,Oliver Stone,anonymity radiopresenter success ericbogosian ellengreene lesliehope oliverstone oliverstone oliverstone drama cineplex-odeonfilms ten-fourproductions,1,Drama,English,1h 50min,
4015,8859,"Dude, Where’s My Car?",83,Ashton Kutcher,http://www.imdb.com/title/tt242423,https://image.tmdb.org/t/p/w500//tc6sLnnaOZk08YndHd53aPlUast.jpg,2000,3,Danny Leiner,dude amnesia idiot ashtonkutcher seannwilliamscott kristyswanson dannyleiner dannyleiner dannyleiner comedy twentiethcenturyfoxfilmcorporation alconentertainment,1,Comedy,English,1h 23min,
4017,12509,Pollock,122,Ed Harris,http://www.imdb.com/title/tt183659,https://image.tmdb.org/t/p/w500//azsBSw2zw2uNHiCjTnbe9TJVEDB.jpg,2000,5,Ed Harris,artist success relationshipproblems edharris marciagayharden tombower edharris edharris edharris drama romance fredbernerfilms zekeproductions,1,Drama,English,2h 2min,
4019,711,Finding Forrester,136,Sean Connery,http://www.imdb.com/title/tt181536,https://image.tmdb.org/t/p/w500//heHi6n68fDiQoUc7SMletM9Adjz.jpg,2000,5,Gus Van Sant,upperclass brotherbrotherrelationship scotland seanconnery robbrown f.murrayabraham gusvansant gusvansant gusvansant drama fountainbridgefilms laurencemarkproductions columbiapicturescorporation,1,Drama,English,2h 16min,
4023,5994,The Family Man,125,Nicolas Cage,http://www.imdb.com/title/tt218967,https://image.tmdb.org/t/p/w500//9iyQxVjLgFW0ztYKRxnEFtpVTSw.jpg,2000,3,Brett Ratner,workaholic nicolascage téaleoni doncheadle brettratner brettratner brettratner comedy drama romance universalpictures,1,Comedy,English,2h 5min,
4024,25520,The House of Mirth,140,Gillian Anderson,http://www.imdb.com/title/tt200720,https://image.tmdb.org/t/p/w500//mQJNsE6Q25s9oTRmh3Sg4yvzdDN.jpg,2000,5,Terence Davies, gilliananderson danaykroyd eleanorbron terencedavies terencedavies terencedavies drama romance granadafilmproductions artscouncilofengland diaphanafilms,1,Drama,English,2h 20min,
4030,10577,Dracula 2000,99,Gerard Butler,http://www.imdb.com/title/tt219653,https://image.tmdb.org/t/p/w500//gbun19vlCHLg1FWSlyBwjCa1p24.jpg,2000,6,Patrick Lussier,vampire dracula bite gerardbutler christopherplummer jonnyleemiller patricklussier patricklussier patricklussier thriller horror neoart&logic dimensionfilms wescravenfilms,1,Others,English,1h 39min,
4031,21355,All the Pretty Horses,117,Matt Damon,http://www.imdb.com/title/tt149624,https://image.tmdb.org/t/p/w500//6E4E7wYXw1DE2321F2hVNryLSk7.jpg,2000,5,Billy Bob Thornton,dancing prisoner mattdamon henrythomas penélopecruz billybobthornton billybobthornton billybobthornton drama romance western columbiapictures miramaxfilms,1,Drama,English,1h 57min,
4033,11973,Thirteen Days,145,Kevin Costner,http://www.imdb.com/title/tt146309,https://image.tmdb.org/t/p/w500//aLx9UXH9fK2v6NDMvMyW4X88K3u.jpg,2000,5,Roger Donaldson,usapresident atomicbomb johnf.kennedy kevincostner brucegreenwood stevenculp rogerdonaldson rogerdonaldson rogerdonaldson drama thriller newlinecinema tigproductions,1,Drama,English,2h 25min,
4034,1900,Traffic,147,Michael Douglas,http://www.imdb.com/title/tt181865,https://image.tmdb.org/t/p/w500//jbccmnqE4oAPI67bApgt2JiRPz8.jpg,2000,6,Steven Soderbergh,"usa warondrugs drugtraffic michaeldouglas beniciodeltoro jacobvargas stevensoderbergh stevensoderbergh stevensoderbergh thriller drama crime usafilms initialentertainmentgroup(ieg) bedfordfallscompany,the",1,Others,English,2h 27min,
4035,44853,The Claim,120,Peter Mullan,http://www.imdb.com/title/tt218378,https://image.tmdb.org/t/p/w500//drpLBTmnMOzDUVAd3jqeLjdolcf.jpg,2000,5,Michael Winterbottom, petermullan millajovovich wesbentley michaelwinterbottom michaelwinterbottom michaelwinterbottom drama romance western revolutionfilms artscouncilofengland allianceatlantiscommunications,1,Drama,English,2h 0min,
4036,10873,Shadow of the Vampire,92,John Malkovich,http://www.imdb.com/title/tt189998,https://image.tmdb.org/t/p/w500//3hnQ8RyWycDg20EgIaRsJBMIwJq.jpg,2000,5,E. Elias Merhige,filmdirector dracula johnmalkovich willemdafoe udokier e.eliasmerhige e.eliasmerhige e.eliasmerhige drama horror saturnfilms,1,Drama,English,1h 32min,
4047,10655,Gettysburg,254,Jeff Daniels,http://www.imdb.com/title/tt107007,https://image.tmdb.org/t/p/w500//566AVv5fwoQTdFy37JXc8QcyDSy.jpg,1993,6,Ronald F. Maxwell,civilwar jeffdaniels tomberenger martinsheen ronaldf.maxwell ronaldf.maxwell ronaldf.maxwell war drama history tristartelevision esparza/katzproductions,1,Others,English,4h 14min,
4052,9989,Antitrust,108,Ryan Phillippe,http://www.imdb.com/title/tt218817,https://image.tmdb.org/t/p/w500//9PXyfcJe53A9qFkcj5dkTJwIWoS.jpg,2001,1,Peter Howitt,technology garage hacker ryanphillippe rachaelleighcook timrobbins peterhowitt peterhowitt peterhowitt action crime drama industryentertainment epsilonmotionpictures hydeparkfilms,1,Action,English,1h 48min,
4053,18828,Double Take,88,Orlando Jones,http://www.imdb.com/title/tt238948,https://image.tmdb.org/t/p/w500//gNyudcF4Z8LVJn4IxauOptG6dcb.jpg,2001,6,George Gallo,mexico cia fbi orlandojones eddiegriffin garcellebeauvais georgegallo georgegallo georgegallo adventure drama action touchstonepictures,1,Others,English,1h 28min,
4054,9816,Save the Last Dance,112,Julia Stiles,http://www.imdb.com/title/tt206275,https://image.tmdb.org/t/p/w500//gUevloYtOgnHYHqYhkXiUdvasGz.jpg,2001,5,Thomas Carter,musical juliastiles seanpatrickthomas kerrywashington thomascarter thomascarter thomascarter drama family romance mtvfilms cort/maddenproductions,1,Drama,English,1h 52min,
4056,5955,The Pledge,123,Jack Nicholson,http://www.imdb.com/title/tt237572,https://image.tmdb.org/t/p/w500//pSZrgDd2clNcity14EDtPu9Wwyz.jpg,2001,6,Sean Penn,promise murder jacknicholson aaroneckhart helenmirren seanpenn seanpenn seanpenn crime drama mystery epsilonmotionpictures franchisepictures morgancreekproductions,1,Others,English,2h 3min,
4062,11191,Mystic Pizza,104,Annabeth Gish,http://www.imdb.com/title/tt95690,https://image.tmdb.org/t/p/w500//of7XkpzU0AsnFxMwrmZfBBvkgxw.jpg,1988,3,Donald Petrie,independentfilm annabethgish juliaroberts lilitaylor donaldpetrie donaldpetrie donaldpetrie comedy drama romance nightlightfilms thesamuelgoldwyncompany,1,Comedy,English,1h 44min,
4069,2018,The Wedding Planner,103,Jennifer Lopez,http://www.imdb.com/title/tt209475,https://image.tmdb.org/t/p/w500//e7G4qLIC2xaVWkhZxRHj1K3iE5F.jpg,2001,3,Adam Shankman,sanfrancisco marriageproposal loveofone'slife jenniferlopez matthewmcconaughey justinchambers adamshankman adamshankman adamshankman comedy columbiapicturescorporation intermediafilms deegeeentertainment,1,Comedy,English,1h 43min,
4084,96,Beverly Hills Cop II,100,Eddie Murphy,http://www.imdb.com/title/tt92644,https://image.tmdb.org/t/p/w500//yPXAvRwhstvr8gSmAb8sfJTCORS.jpg,1987,1,Tony Scott,smugglingofarms detective intensivecare eddiemurphy judgereinhold johnashton tonyscott tonyscott tonyscott action comedy crime paramountpictures eddiemurphyproductions donsimpson/jerrybruckheimerfilms,1,Action,English,1h 40min,
4090,19933,The Brave Little Toaster,90,Jon Lovitz,http://www.imdb.com/title/tt92695,https://image.tmdb.org/t/p/w500//ux31YN45YAc4AyovQqYwoGTulvU.jpg,1987,6,Jerry Rees,comingofage jonlovitz timothystack philhartman jerryrees jerryrees jerryrees fantasy adventure animation thekushner-lockecompany hyperionpictures,1,Others,English,1h 30min,
4095,12506,Cry Freedom,157,Denzel Washington,http://www.imdb.com/title/tt92804,https://image.tmdb.org/t/p/w500//nqeAqDpBBGoLrjkeB3zWP1VxfM.jpg,1987,5,Richard Attenborough,journalist 1970s malefriendship denzelwashington kevinkline penelopewilton richardattenborough richardattenborough richardattenborough drama universalpictures,1,Drama,English,2h 37min,
4116,34101,Hollywood Shuffle,78,Robert Townsend,http://www.imdb.com/title/tt93200,https://image.tmdb.org/t/p/w500//xidkzvrJfBeZ6wVcVOxobZruiR7.jpg,1987,3,Robert Townsend,blackpeople roberttownsend craigusr.johnson helenmartin roberttownsend roberttownsend roberttownsend comedy ,1,Comedy,English,1h 18min,
4123,12704,Ishtar,107,Warren Beatty,http://www.imdb.com/title/tt93278,https://image.tmdb.org/t/p/w500//dX7O1ixhaCSlAWadCYYvBKEdwYu.jpg,1987,1,Elaine May,wilderness beautifulwoman warrenbeatty dustinhoffman isabelleadjani elainemay elainemay elainemay action adventure comedy columbiapictures,1,Action,English,1h 47min,
4124,580,Jaws: The Revenge,89,Lorraine Gary,http://www.imdb.com/title/tt93300,https://image.tmdb.org/t/p/w500//kGiaOztahZV2x7bil7sbk7fb6ob.jpg,1987,6,Joseph Sargent,sharkattack bahamas dyinganddeath lorrainegary lanceguest mariovanpeebles josephsargent josephsargent josephsargent adventure thriller universalpictures,1,Others,English,1h 29min,
4128,1547,The Lost Boys,97,Jason Patric,http://www.imdb.com/title/tt93437,https://image.tmdb.org/t/p/w500//nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg,1987,2,Joel Schumacher,streetgang smalltown vampire jasonpatric coreyhaim coreyfeldman joelschumacher joelschumacher joelschumacher horror comedy warnerbros.,1,Horror,English,1h 37min,
4141,24940,Head Over Heels,86,Monica Potter,http://www.imdb.com/title/tt192111,https://image.tmdb.org/t/p/w500//AqUCPHv1hqQjhzFqMTiAaPxL43Q.jpg,2001,3,Mark Waters, monicapotter freddieprinzejr. shalomharlow markwaters markwaters markwaters comedy romance universalstudios,1,Comedy,English,1h 26min,
4143,10984,Valentine,96,Denise Richards,http://www.imdb.com/title/tt242998,https://image.tmdb.org/t/p/w500//jcoaZNyoN2l8G2RCTgcogaj525G.jpg,2001,2,Jamie Blanks,success deniserichards davidboreanaz marleyshelton jamieblanks jamieblanks jamieblanks horror thriller villageroadshowpictures npventertainment warnerbros.,1,Horror,English,1h 36min,
4149,10878,Saving Silverman,90,Jason Biggs,http://www.imdb.com/title/tt239948,https://image.tmdb.org/t/p/w500//pApfsplR37V391ZJm8bWwmqjozv.jpg,2001,3,Dennis Dugan,femalenudity harassment malefriendship jasonbiggs stevezahn jackblack dennisdugan dennisdugan dennisdugan comedy crime romance villageroadshowpictures npventertainment columbiapicturescorporation,1,Comedy,English,1h 30min,
4153,16300,Down to Earth,87,Chris Rock,http://www.imdb.com/title/tt231775,https://image.tmdb.org/t/p/w500//w2XM4YCfBOOWEL4a0abQji7QxwI.jpg,2001,6,Chris Weitz, chrisrock reginaking chazzpalminteri chrisweitz chrisweitz chrisweitz fantasy comedy sciencefiction paramountpictures alphavillefilms,1,Others,English,1h 27min,
4155,1921,Sweet November,119,Keanu Reeves,http://www.imdb.com/title/tt230838,https://image.tmdb.org/t/p/w500//3biEHZSBSYqSkawU2sQyNbLcjgE.jpg,2001,5,Pat O'Connor,workaholic dogsitter keanureeves charlizetheron jasonisaacs pato'connor pato'connor pato'connor drama romance belairentertainment warnerbros.,1,Drama,English,1h 59min,
4158,23685,Monkeybone,93,Brendan Fraser,http://www.imdb.com/title/tt166276,https://image.tmdb.org/t/p/w500//lgH7Wej9922C1MQv0wciAfesKH8.jpg,2001,6,Henry Selick,parallelworld brendanfraser bridgetfonda johnturturro henryselick henryselick henryselick adventure fantasy animation twentiethcenturyfoxfilmcorporation 1492pictures twitchingimagestudio,1,Others,English,1h 33min,
4159,12138,3000 Miles to Graceland,125,Kurt Russell,http://www.imdb.com/title/tt233142,https://image.tmdb.org/t/p/w500//nJgr5sGoXnsgZ0EVt80i6X9dQiA.jpg,2001,1,Demian Lichtenstein,casino submachinegun hold-uprobbery kurtrussell kevincostner courteneycox demianlichtenstein demianlichtenstein demianlichtenstein action adventure comedy franchisepictures warnerbros. morgancreekproductions,1,Action,English,2h 5min,
4161,6073,The Mexican,123,Brad Pitt,http://www.imdb.com/title/tt236493,https://image.tmdb.org/t/p/w500//5GqF6rVjUW6CVTuj7w1A2JE49AF.jpg,2001,1,Gore Verbinski,kidnapping bradpitt juliaroberts jamesgandolfini goreverbinski goreverbinski goreverbinski action comedy crime dreamworksskg newmarketcapitalgroup lawrencebenderproductions,1,Action,English,2h 3min,
4162,39180,See Spot Run,94,Michael Clarke Duncan,http://www.imdb.com/title/tt250720,https://image.tmdb.org/t/p/w500//29iKqRGRcNqhrT710ohxVq5WwcE.jpg,2001,1,John Whitesell,dog michaelclarkeduncan davidarquette lesliebibb johnwhitesell johnwhitesell johnwhitesell action comedy family villageroadshowpictures npventertainment robertsimondsproductions,1,Action,English,1h 34min,
4167,2749,15 Minutes,120,Robert De Niro,http://www.imdb.com/title/tt179626,https://image.tmdb.org/t/p/w500//1qGyTDp4K4J2RjGtT5hR81ilX9r.jpg,2001,1,John Herzfeld,newyork femalenudity prison robertdeniro charlizetheron edwardburns johnherzfeld johnherzfeld johnherzfeld action crime thriller newlinecinema industryentertainment tribecaproductions,1,Action,English,2h 0min,
4168,10050,Get Over It,87,Kirsten Dunst,http://www.imdb.com/title/tt192071,https://image.tmdb.org/t/p/w500//1d3eX6EdxqhiJC0HOl3G5vNeQy7.jpg,2001,3,Tommy O'Haver,theatreplay theatregroup highschool kirstendunst benfoster melissasagemiller tommyo'haver tommyo'haver tommyo'haver comedy romance miramax,1,Comedy,English,1h 27min,
4189,2428,The Greatest Story Ever Told,199,Max von Sydow,http://www.imdb.com/title/tt59245,https://image.tmdb.org/t/p/w500//bElppZiqNRAoarktV4Dhv0HNNt8.jpg,1965,5,George Stevens,jesuschrist biography epic maxvonsydow michaelandersonjr. carrollbaker georgestevens georgestevens georgestevens drama history georgestevensproductions,1,Drama,English,3h 19min,
4190,22013,Elmer Gantry,146,Burt Lancaster,http://www.imdb.com/title/tt53793,https://image.tmdb.org/t/p/w500//dypeHOxNvq4LsCiILSCX385flt6.jpg,1960,5,Richard Brooks, burtlancaster jeansimmons arthurkennedy richardbrooks richardbrooks richardbrooks drama unitedartists,1,Drama,English,2h 26min,
4200,9594,Double Impact,110,Jean-Claude Van Damme,http://www.imdb.com/title/tt101764,https://image.tmdb.org/t/p/w500//tmzwvSqoMC37Tgqwj4mA2dHNSmw.jpg,1991,6,Sheldon Lettich,lossofparents karate jean-claudevandamme geoffreylewis alonnashaw sheldonlettich sheldonlettich sheldonlettich thriller action crime stonegrouppictures,1,Others,English,1h 50min,
4203,2453,Harley Davidson and the Marlboro Man,98,Mickey Rourke,http://www.imdb.com/title/tt102005,https://image.tmdb.org/t/p/w500//4WRdrjHyLuHRwep2UJWBoIn6KTW.jpg,1991,1,Simon Wincer,corruption drugdealer mickeyrourke donjohnson chelseafield simonwincer simonwincer simonwincer action thriller metro-goldwyn-mayer(mgm) krisjair laredo,1,Action,English,1h 38min,
4218,21309,River's Edge,99,Crispin Glover,http://www.imdb.com/title/tt91860,https://image.tmdb.org/t/p/w500//bT68aKa9d7zDF7Z8MaskbWBRqzb.jpg,1986,6,Tim Hunter,sex police friends crispinglover keanureeves ioneskye timhunter timhunter timhunter crime drama hemdalefilm island,1,Others,English,1h 39min,
4222,23730,C.H.U.D.,88,John Heard,http://www.imdb.com/title/tt87015,https://image.tmdb.org/t/p/w500//8BVw5RIDBTZwdMAR1VKpAkwrMjj.jpg,1984,2,Douglas Cheek,monster mutant shower johnheard danielstern christophercurry douglascheek douglascheek douglascheek horror sciencefiction newworldpictures c.h.u.d.productions,1,Horror,English,1h 28min,
4224,10877,Exit Wounds,101,Steven Seagal,http://www.imdb.com/title/tt242445,https://image.tmdb.org/t/p/w500//yb89yFgxf6bNSt4t83HYJTGBD00.jpg,2001,1,Andrzej Bartkowiak,corruption scandal stevenseagal dmx isaiahwashington andrzejbartkowiak andrzejbartkowiak andrzejbartkowiak action crime thriller villageroadshowpictures npventertainment warnerbros.,1,Action,English,1h 41min,
4228,10833,Heartbreakers,123,Sigourney Weaver,http://www.imdb.com/title/tt125022,https://image.tmdb.org/t/p/w500//bwvec0gRMSpLakcPuxe0RWScNv3.jpg,2001,6,David Mirkin, sigourneyweaver jenniferlovehewitt genehackman davidmirkin davidmirkin davidmirkin crime comedy romance davisentertainment metro-goldwyn-mayer(mgm),1,Others,English,2h 3min,
4229,20309,Say It Isn't So,95,Chris Klein,http://www.imdb.com/title/tt239949,https://image.tmdb.org/t/p/w500//xM4MtxtkBTqCFztjEnUcE6ZRZQ.jpg,2001,3,J.B. Rogers, chrisklein heathergraham orlandojones j.b.rogers j.b.rogers j.b.rogers comedy romance twentiethcenturyfoxfilmcorporation conundrumentertainment sayitisn'tsoproductions,1,Comedy,English,1h 35min,
4231,12658,Someone Like You...,97,Ashley Judd,http://www.imdb.com/title/tt244970,https://image.tmdb.org/t/p/w500//j6lr8jE8hDgx75GeRRL1greDmkz.jpg,2001,3,Tony Goldwyn,tvshow ashleyjudd gregkinnear hughjackman tonygoldwyn tonygoldwyn tonygoldwyn comedy romance fox2000pictures lyndaobstproductions,1,Comedy,English,1h 37min,
4233,10646,Tomcats,95,Jerry O'Connell,http://www.imdb.com/title/tt246989,https://image.tmdb.org/t/p/w500//LpIAhTgwyh22Y4BhYbEsZv0u9W.jpg,2001,3,Gregory Poirier,compulsivegambling stagnight jerryo'connell shannonelizabeth jakebusey gregorypoirier gregorypoirier gregorypoirier comedy romance columbiapictures revolutionstudios,1,Comedy,English,1h 35min,
4234,2575,The Tailor of Panama,109,Pierce Brosnan,http://www.imdb.com/title/tt236784,https://image.tmdb.org/t/p/w500//na80ysnoCvoxwGTMWCWYvnmaDlz.jpg,2001,5,John Boorman,dancing spy birthday piercebrosnan geoffreyrush jamieleecurtis johnboorman johnboorman johnboorman drama thriller columbiapictures merlinfilms,1,Drama,English,1h 49min,
4235,55,Amores perros,154,Gael García Bernal,http://www.imdb.com/title/tt245712,https://image.tmdb.org/t/p/w500//uoObXx53SjSLLtAavMSIe02zizs.jpg,2000,5,Alejandro González Iñárritu,homelessperson mexicocity daughter gaelgarcíabernal vanessabauche goyatoledo alejandrogonzáleziñárritu alejandrogonzáleziñárritu alejandrogonzáleziñárritu drama thriller altavistafilms zetafilm,3,Drama,Spanish,2h 34min,
4238,2043,Along Came a Spider,104,Morgan Freeman,http://www.imdb.com/title/tt164334,https://image.tmdb.org/t/p/w500//1YtsND7vSNymylnOSzgg3DdVFMB.jpg,2001,6,Lee Tamahori,psychology policeoperation police morganfreeman monicapotter michaelwincott leetamahori leetamahori leetamahori crime mystery thriller paramountpictures azlproductionskg davidbrownproductions,1,Others,English,1h 44min,
4241,10991,Pokémon 3: The Movie,93,Veronica Taylor,http://www.imdb.com/title/tt266860,https://image.tmdb.org/t/p/w500//g2C95ubS56O1ITXy1MgC69kAwF0.jpg,2000,6,Michael Haigney,mountains friendship veronicataylor rachaellillis ericstuart michaelhaigney michaelhaigney michaelhaigney adventure fantasy animation tvtokyo 4kidsentertainment nintendo,4,Others,Japanese,1h 33min,
4247,10956,Joe Dirt,91,David Spade,http://www.imdb.com/title/tt245686,https://image.tmdb.org/t/p/w500//nQoZBpLqGydDjVRXILTx06DoLCF.jpg,2001,6,Dennie Gordon,parentskidsrelationship lossofparents lookingforbirthparents davidspade brittanydaniel dennismiller denniegordon denniegordon denniegordon mystery adventure comedy columbiapictures happymadisonproductions,1,Others,English,1h 31min,
4248,19366,Josie and the Pussycats,98,Rachael Leigh Cook,http://www.imdb.com/title/tt236348,https://image.tmdb.org/t/p/w500//vvKAoWj1kxj8tofpktatJ2D9w91.jpg,2001,3,Deborah Kaplan,manager pop secret rachaelleighcook rosariodawson tarareid deborahkaplan deborahkaplan deborahkaplan comedy music universalpictures marcplattproductions metro-goldwyn-mayer(mgm),1,Comedy,English,1h 38min,
4252,13898,دایره,90,Nargess Mamizadeh,http://www.imdb.com/title/tt255094,https://image.tmdb.org/t/p/w500//pAwGZCaNWNHx8SKuEHt3ANZwkwt.jpg,2000,5,Jafar Panahi, nargessmamizadeh maryiampalvinalmani mojganfaramarzi jafarpanahi jafarpanahi jafarpanahi drama foreign jafarpanahifilmproductions,5,Drama,Others,1h 30min,
4254,9290,Crocodile Dundee in Los Angeles,92,Paul Hogan,http://www.imdb.com/title/tt231402,https://image.tmdb.org/t/p/w500//hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg,2001,6,Simon Wincer,crocodile trafficjam losangeles paulhogan lindakozlowski jereburns simonwincer simonwincer simonwincer adventure comedy bungalowproductions silverlionfilms visionviewentertainment,1,Others,English,1h 32min,
4255,13166,Freddy Got Fingered,87,Tom Green,http://www.imdb.com/title/tt240515,https://image.tmdb.org/t/p/w500//fhAf3yTnsUckSFB86Ss3MQkeBji.jpg,2001,3,Tom Green,wheelchair slacker tomgreen riptorn marisacoughlan tomgreen tomgreen tomgreen comedy regencyenterprises epsilonmotionpictures newregencypictures,1,Comedy,English,1h 27min,
4265,10477,Driven,116,Kip Pardue,http://www.imdb.com/title/tt132245,https://image.tmdb.org/t/p/w500//2aN2BBAbRyfEpfxZAQY82T8zWRq.jpg,2001,1,Renny Harlin,competition running career kippardue robertseanleonard tilschweiger rennyharlin rennyharlin rennyharlin action epsilonmotionpictures franchisepictures trackformfilmproductions,1,Action,English,1h 56min,
